"TIME","GEO","UNIT","NACE_R2","NA_ITEM","Value","Flag and Footnotes"
"2017","Belgien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","20.290,7",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","76.683,2",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","16.909,7",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","24.764,6",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","36.526,7",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","60.299,6",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","85.689,1",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","8.218,9",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","45.183,1",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","2.111,3",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","10.829,5",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","7.477,5",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.861,6",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","10.085,3",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","2.758,5",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","2.960,4",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","4.514,0",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","2.737,9",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","6.270,6",""
"2017","Bulgarien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","1.053,9",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","172.040,7",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","3.944,8",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","54.517,9",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","46.131,6",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","9.165,8",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","32.554,4",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","9.060,3",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","6.903,3",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","14.721,0",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","11.671,9",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","25.720,9",""
"2017","Tschechien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","3.780,4",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","254.031,4",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","4.175,3",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","45.737,7",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","37.520,9",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","14.107,8",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","50.265,3",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","11.630,8",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","14.840,9",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","25.873,5",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","24.623,9",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","54.448,8",""
"2017","Dänemark","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","8.327,2",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","2.922.328,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","26.980,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","752.738,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","667.239,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","137.757,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","467.159,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","133.997,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","117.851,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","308.574,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","334.870,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","531.431,0",""
"2017","Deutschland (bis 1990 früheres Gebiet der BRD)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","110.971,0",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","20.618,5",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","563,7",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","4.318,8",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","3.213,1",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.389,3",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","4.508,1",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","1.236,4",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","821,4",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","2.177,2",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.830,2",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","3.264,0",""
"2017","Estland","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","509,4",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","277.246,1",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","3.484,4",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","98.726,3",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","94.064,2",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","7.511,1",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","34.481,9",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","31.557,6",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","20.685,6",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","16.713,8",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","29.657,2",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","30.391,4",""
"2017","Irland","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","4.036,8",""
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","157.526,3","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","6.673,3","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","23.402,1","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","17.022,3","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","3.699,5","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","38.246,1","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","5.446,8","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","6.466,4","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","26.986,6","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","8.202,6","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","31.940,8","p"
"2017","Griechenland","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","6.462,3","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","1.053.191,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","32.553,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","171.002,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","132.720,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","63.187,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","252.348,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","38.963,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","40.082,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","121.624,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","92.162,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","189.490,0","p"
"2017","Spanien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","51.780,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","2.043.997,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","35.614,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","280.023,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","229.366,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","114.865,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","365.283,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","106.742,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","78.585,0","p"
"2017","Frankreich","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","264.072,0","p"
